%time,field.header.seq,field.header.stamp,field.header.frame_id
12365604000000,2037,12365604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12365804000000,2038,12365804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12366005000000,2039,12366004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12366204000000,2040,12366204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12366404000000,2041,12366404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12366604000000,2042,12366604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12366804000000,2043,12366804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12367004000000,2044,12367004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12367204000000,2045,12367204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12367404000000,2046,12367404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12367604000000,2047,12367604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12367804000000,2048,12367804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12368004000000,2049,12368004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12368204000000,2050,12368204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12368404000000,2051,12368404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12368604000000,2052,12368604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12368804000000,2053,12368804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12369004000000,2054,12369004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12369204000000,2055,12369204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12369404000000,2056,12369404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12369604000000,2057,12369604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12369804000000,2058,12369804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12370004000000,2059,12370004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12370204000000,2060,12370204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12370404000000,2061,12370404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12370605000000,2062,12370604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12370806000000,2063,12370806000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12371004000000,2064,12371004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12371204000000,2065,12371204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12371404000000,2066,12371404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12371604000000,2067,12371604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12371804000000,2068,12371804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12372004000000,2069,12372004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12372204000000,2070,12372204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12372404000000,2071,12372404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12372604000000,2072,12372604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12372804000000,2073,12372804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12373004000000,2074,12373004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12373207000000,2075,12373207000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12373404000000,2076,12373404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12373604000000,2077,12373604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12373804000000,2078,12373804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12374004000000,2079,12374004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12374204000000,2080,12374204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12374405000000,2081,12374404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12374604000000,2082,12374604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12374804000000,2083,12374804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12375004000000,2084,12375004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12375204000000,2085,12375204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12375404000000,2086,12375404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12375604000000,2087,12375604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12375804000000,2088,12375804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12376004000000,2089,12376004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12376204000000,2090,12376204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12376404000000,2091,12376404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12376604000000,2092,12376604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12376804000000,2093,12376804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12377005000000,2094,12377005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12377204000000,2095,12377204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12377405000000,2096,12377405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12377604000000,2097,12377604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12377804000000,2098,12377804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12378004000000,2099,12378004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12378204000000,2100,12378204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12378404000000,2101,12378404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12378607000000,2102,12378607000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12378804000000,2103,12378804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12379004000000,2104,12379004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12379204000000,2105,12379204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12379404000000,2106,12379404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12379604000000,2107,12379604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12379804000000,2108,12379804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12380004000000,2109,12380004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12380205000000,2110,12380204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12380404000000,2111,12380404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12380604000000,2112,12380604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12380804000000,2113,12380804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12381004000000,2114,12381004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12381204000000,2115,12381204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12381404000000,2116,12381404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12381604000000,2117,12381604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12381804000000,2118,12381804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12382004000000,2119,12382004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12382205000000,2120,12382204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12382405000000,2121,12382405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12382604000000,2122,12382604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12382804000000,2123,12382804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12383004000000,2124,12383004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12383204000000,2125,12383204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12383404000000,2126,12383404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12383605000000,2127,12383604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12383804000000,2128,12383804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12384004000000,2129,12384004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12384204000000,2130,12384204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12384405000000,2131,12384404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12384604000000,2132,12384604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12384804000000,2133,12384804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12385004000000,2134,12385004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12385204000000,2135,12385204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12385404000000,2136,12385404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12385604000000,2137,12385604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12385804000000,2138,12385804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12386004000000,2139,12386004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12386205000000,2140,12386205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12386404000000,2141,12386404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12386604000000,2142,12386604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12386804000000,2143,12386804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12387004000000,2144,12387004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12387204000000,2145,12387204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12387404000000,2146,12387404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12387604000000,2147,12387604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12387804000000,2148,12387804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12388005000000,2149,12388005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12388204000000,2150,12388204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12388404000000,2151,12388404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12388604000000,2152,12388604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12388804000000,2153,12388804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12389004000000,2154,12389004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12389204000000,2155,12389204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12389404000000,2156,12389404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12389605000000,2157,12389604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12389804000000,2158,12389804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12390004000000,2159,12390004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12390204000000,2160,12390204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12390404000000,2161,12390404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12390605000000,2162,12390605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12390804000000,2163,12390804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12391004000000,2164,12391004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12391204000000,2165,12391204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12391404000000,2166,12391404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12391605000000,2167,12391604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12391804000000,2168,12391804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12392004000000,2169,12392004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12392204000000,2170,12392204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12392404000000,2171,12392404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12392602000000,2172,12392604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12392804000000,2173,12392804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12393004000000,2174,12393004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12393204000000,2175,12393204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12393404000000,2176,12393404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12393604000000,2177,12393604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12393805000000,2178,12393804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12394005000000,2179,12394004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12394204000000,2180,12394204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12394404000000,2181,12394404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12394604000000,2182,12394604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12394804000000,2183,12394804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12395004000000,2184,12395004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12395206000000,2185,12395206000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12395404000000,2186,12395404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12395606000000,2187,12395604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12395804000000,2188,12395804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12396004000000,2189,12396004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12396204000000,2190,12396204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12396405000000,2191,12396405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12396604000000,2192,12396604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12396804000000,2193,12396804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12397004000000,2194,12397004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12397204000000,2195,12397204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12397404000000,2196,12397404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12397604000000,2197,12397604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12397804000000,2198,12397804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12398004000000,2199,12398004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12398204000000,2200,12398204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12398404000000,2201,12398404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12398606000000,2202,12398604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12398804000000,2203,12398804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12399005000000,2204,12399005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12399204000000,2205,12399204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12399404000000,2206,12399404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12399604000000,2207,12399604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12399804000000,2208,12399804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12400004000000,2209,12400004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12400204000000,2210,12400204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12400404000000,2211,12400404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12400606000000,2212,12400606000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12400804000000,2213,12400804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12401004000000,2214,12401004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12401204000000,2215,12401204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12401404000000,2216,12401404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12401604000000,2217,12401604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12401804000000,2218,12401804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12402004000000,2219,12402004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12402204000000,2220,12402204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12402405000000,2221,12402405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12402604000000,2222,12402604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12402805000000,2223,12402805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12403004000000,2224,12403004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12403204000000,2225,12403204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12403405000000,2226,12403405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12403604000000,2227,12403604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12403804000000,2228,12403804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12404004000000,2229,12404004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12404204000000,2230,12404204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12404404000000,2231,12404404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12404604000000,2232,12404604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12404804000000,2233,12404804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12405004000000,2234,12405004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12405204000000,2235,12405204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12405404000000,2236,12405404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12405604000000,2237,12405604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12405805000000,2238,12405805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12406004000000,2239,12406004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12406204000000,2240,12406204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12406404000000,2241,12406404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12406604000000,2242,12406604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12406805000000,2243,12406804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12407004000000,2244,12407004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12407205000000,2245,12407205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12407404000000,2246,12407404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12407606000000,2247,12407604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12407804000000,2248,12407804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12408004000000,2249,12408004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12408204000000,2250,12408204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12408404000000,2251,12408404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12408604000000,2252,12408604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12408804000000,2253,12408804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12409004000000,2254,12409004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12409204000000,2255,12409204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12409404000000,2256,12409404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12409604000000,2257,12409604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12409804000000,2258,12409804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12410004000000,2259,12410004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12410204000000,2260,12410204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12410406000000,2261,12410406000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12410604000000,2262,12410604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12410805000000,2263,12410805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12411004000000,2264,12411004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12411205000000,2265,12411204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12411404000000,2266,12411404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12411604000000,2267,12411604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12411804000000,2268,12411804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12412005000000,2269,12412004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12412204000000,2270,12412204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12412404000000,2271,12412404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12412605000000,2272,12412604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12412804000000,2273,12412804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12413004000000,2274,12413004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12413204000000,2275,12413204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12413404000000,2276,12413404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12413605000000,2277,12413604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12413804000000,2278,12413804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12414004000000,2279,12414004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12414204000000,2280,12414204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12414404000000,2281,12414404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12414604000000,2282,12414604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12414804000000,2283,12414804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12415004000000,2284,12415004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12415204000000,2285,12415204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12415404000000,2286,12415404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12415604000000,2287,12415604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12415804000000,2288,12415804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12416004000000,2289,12416004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12416204000000,2290,12416204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12416405000000,2291,12416404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12416604000000,2292,12416604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12416804000000,2293,12416804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12417004000000,2294,12417004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12417204000000,2295,12417204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12417405000000,2296,12417404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12417604000000,2297,12417604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12417804000000,2298,12417804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12418004000000,2299,12418004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
